modelo,cond,semente,grupo,geracao,massa_cauda,n_tokens
x-ai-grok-4-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,12,0.2203,177
x-ai-grok-4-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,13,0.2191,178
x-ai-grok-4-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,14,0.2159,176
x-ai-grok-4-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,15,0.2367,169
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,0,0.151,245
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,1,0.1239,226
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,2,0.1308,214
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,3,0.1302,215
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,4,0.1302,215
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,5,0.1302,215
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,6,0.1302,215
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,7,0.1302,215
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,8,0.1382,217
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,9,0.1343,216
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,10,0.1296,216
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,11,0.1296,216
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,12,0.1296,216
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,13,0.125,216
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,14,0.125,216
x-ai-grok-4-5,pt-C2,regional-01-chasque-do-imperador,regional,15,0.125,216
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,0,0.1944,216
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,1,0.2095,210
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,2,0.2251,191
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,3,0.2216,194
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,4,0.2228,193
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,5,0.2176,193
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,6,0.2165,194
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,7,0.2199,191
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,8,0.2188,192
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,9,0.2188,192
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,10,0.2188,192
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,11,0.2176,193
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,12,0.224,192
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,13,0.2199,191
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,14,0.2199,191
x-ai-grok-4-5,pt-C2,regional-02-contrabandista,regional,15,0.2199,191
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,0,0.1569,204
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,1,0.1538,195
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,2,0.1122,196
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,3,0.1173,196
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,4,0.1168,197
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,5,0.1173,196
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,6,0.1173,196
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,7,0.1179,195
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,8,0.1289,194
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,9,0.1244,193
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,10,0.1295,193
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,11,0.1257,191
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,12,0.1257,191
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,13,0.1257,191
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,14,0.1302,192
x-ai-grok-4-5,pt-C2,regional-03-correr-eguada,regional,15,0.1399,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,0,0.25,196
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,1,0.2092,196
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,2,0.2158,190
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,3,0.2158,190
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,4,0.2383,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,5,0.2228,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,6,0.2228,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,7,0.2228,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,8,0.2228,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,9,0.2228,193
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,10,0.2292,192
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,11,0.2292,192
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,12,0.2292,192
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,13,0.2292,192
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,14,0.2292,192
x-ai-grok-4-5,pt-C2,regional-04-jogo-do-osso,regional,15,0.2292,192
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,0,0.1299,177
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,1,0.1615,161
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,2,0.1667,162
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,3,0.1807,166
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,4,0.1813,171
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,5,0.1657,175
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,6,0.1886,175
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,7,0.1792,173
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,8,0.1839,174
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,9,0.185,173
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,10,0.1782,174
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,11,0.1792,173
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,12,0.1782,174
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,13,0.1792,173
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,14,0.186,172
x-ai-grok-4-5,pt-C2,regional-05-no-manantial,regional,15,0.185,173
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,0,0.2336,244
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,1,0.1991,221
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,2,0.2028,217
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,3,0.2009,219
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,4,0.1963,219
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,5,0.1963,219
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,6,0.1872,219
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,7,0.1872,219
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,8,0.1909,220
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,9,0.1696,230
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,10,0.179,229
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,11,0.1786,224
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,12,0.1839,223
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,13,0.1778,225
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,14,0.1946,221
x-ai-grok-4-5,pt-C2,regional-06-o-negro-bonifacio,regional,15,0.1855,221
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,0,0.25,244
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,1,0.2308,234
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,2,0.2298,235
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,3,0.2298,235
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,4,0.2255,235
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,5,0.2318,233
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,6,0.2318,233
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,7,0.2298,235
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,8,0.2298,235
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,9,0.234,235
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,10,0.2301,239
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,11,0.2331,236
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,12,0.2353,238
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,13,0.2353,238
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,14,0.2311,238
x-ai-grok-4-5,pt-C2,regional-07-os-cabelos-da-china,regional,15,0.2361,233
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,0,0.2278,237
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,1,0.2639,216
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,2,0.2489,225
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,3,0.2555,227
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,4,0.2599,227
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,5,0.2599,227
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,6,0.2588,228
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,7,0.2588,228
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,8,0.2588,228
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,9,0.2489,225
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,10,0.2533,225
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,11,0.25,228
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,12,0.2456,228
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,13,0.2456,228
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,14,0.2402,229
x-ai-grok-4-5,pt-C2,regional-08-penar-de-velhos,regional,15,0.2445,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,0,0.2,240
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,1,0.1688,231
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,2,0.1718,227
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,3,0.1718,227
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,4,0.1688,231
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,5,0.1688,231
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,6,0.1747,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,7,0.1747,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,8,0.1747,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,9,0.1747,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,10,0.1732,231
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,11,0.1747,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,12,0.1747,229
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,13,0.1754,228
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,14,0.1739,230
x-ai-grok-4-5,pt-C2,regional-09-trezentas-oncas,regional,15,0.1754,228
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,0,0.2059,204
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,1,0.199,206
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,2,0.2113,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,3,0.216,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,4,0.216,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,5,0.216,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,6,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,7,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,8,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,9,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,10,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,11,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,12,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,13,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,14,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,15,0.2207,213
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,0,0.2098,224
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,1,0.2054,224
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,2,0.2054,224
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,3,0.2098,224
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,4,0.2143,224
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,5,0.2143,224
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,6,0.2207,222
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,7,0.2162,222
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,8,0.2192,219
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,9,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,10,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,11,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,12,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,13,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,14,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-02-policarpo-albernaz,controle-pt,15,0.2202,218
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,0,0.1875,176
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,1,0.1864,177
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,2,0.2164,171
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,3,0.2151,172
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,4,0.2151,172
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,5,0.2151,172
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,6,0.2151,172
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,7,0.2126,174
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,8,0.2209,172
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,9,0.2209,172
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,10,0.2197,173
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,11,0.2197,173
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,12,0.2197,173
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,13,0.2197,173
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,14,0.2197,173
x-ai-grok-4-5,pt-C3,controle-pt-03-memorial-ayres,controle-pt,15,0.2197,173
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,0,0.151,245
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,1,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,2,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,3,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,4,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,5,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,6,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,7,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,8,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,9,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,10,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,11,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,12,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,13,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,14,0.1446,242
x-ai-grok-4-5,pt-C3,regional-01-chasque-do-imperador,regional,15,0.1434,244
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,0,0.1944,216
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,1,0.2103,214
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,2,0.2103,214
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,3,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,4,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,5,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,6,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,7,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,8,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,9,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,10,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,11,0.2133,211
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,12,0.2143,210
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,13,0.2143,210
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,14,0.2143,210
x-ai-grok-4-5,pt-C3,regional-02-contrabandista,regional,15,0.2143,210
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,0,0.1569,204
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,1,0.1618,204
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,2,0.1569,204
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,3,0.1592,201
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,4,0.1576,203
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,5,0.1576,203
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,6,0.1576,203
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,7,0.1576,203
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,8,0.1576,203
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,9,0.1576,203
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,10,0.15,200
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,11,0.15,200
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,12,0.1386,101
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,13,0.1287,101
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,14,0.1287,101
x-ai-grok-4-5,pt-C3,regional-03-correr-eguada,regional,15,0.1287,101
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,0,0.25,196
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,1,0.2667,195
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,2,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,3,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,4,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,5,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,6,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,7,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,8,0.268,194
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,9,0.2718,195
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,10,0.2718,195
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,11,0.2718,195
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,12,0.2718,195
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,13,0.2704,196
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,14,0.2704,196
x-ai-grok-4-5,pt-C3,regional-04-jogo-do-osso,regional,15,0.2704,196
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,0,0.1299,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,1,0.1307,176
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,2,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,3,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,4,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,5,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,6,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,7,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,8,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,9,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,10,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,11,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,12,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,13,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,14,0.1356,177
x-ai-grok-4-5,pt-C3,regional-05-no-manantial,regional,15,0.1356,177
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,0,0.2336,244
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,1,0.2554,231
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,2,0.2554,231
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,3,0.2554,231
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,4,0.2554,231
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,5,0.2554,231
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,6,0.2554,231
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,7,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,8,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,9,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,10,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,11,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,12,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,13,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,14,0.2565,230
x-ai-grok-4-5,pt-C3,regional-06-o-negro-bonifacio,regional,15,0.2565,230
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,0,0.25,244
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,1,0.2449,245
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,2,0.2439,246
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,3,0.2439,246
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,4,0.232,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,5,0.232,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,6,0.232,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,7,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,8,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,9,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,10,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,11,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,12,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,13,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,14,0.236,250
x-ai-grok-4-5,pt-C3,regional-07-os-cabelos-da-china,regional,15,0.236,250
x-ai-grok-4-5,pt-C3,regional-08-penar-de-velhos,regional,0,0.2278,237
x-ai-grok-4-5,pt-C3,regional-08-penar-de-velhos,regional,1,0.2393,234
x-ai-grok-4-5,pt-C3,regional-08-penar-de-velhos,regional,2,0.2393,234
x-ai-grok-4-5,pt-C3,regional-08-penar-de-velhos,regional,3,0.2435,230
x-ai-grok-4-5,pt-C3,regional-08-penar-de-velhos,regional,4,0.2445,229
